global_day,month,day_type,weekly_focus,meal_id,meal_type,time,original_recipe_version_id,selected_recipe_version_id,selected_recipe_title,changed,reasons
144,Gennaio,D4,pasta_animal,base:meal:144:01,Colazione,08:00,base:recipe-version:toast-bianco-con-ricotta-e-confettura:3dcfa40fb5f04db9,base:recipe-version:toast-bianco-con-ricotta-e-confettura:3dcfa40fb5f04db9,Toast bianco con ricotta e confettura,False,conservato
144,Gennaio,D4,pasta_animal,base:meal:144:02,Spuntino,11:00,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,base:recipe-version:kefir-e-frutta:5d2d12ec2da1027a,Kefir e frutta,True,varieta_distribuzione
144,Gennaio,D4,pasta_animal,base:meal:144:03,Pranzo,13:30,base:recipe-version:trota-con-riso-e-broccoli:cabee0d8a86538f5,base:recipe-version:v6-pasta-con-tacchino-e-carciofi:542f4cbf7170b7e9,Pasta con tacchino e carciofi,True,backbone_pasta
144,Gennaio,D4,pasta_animal,base:meal:144:04,Spuntino,17:30,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,Latte e gallette di riso,True,riduzione_latticini | varieta_distribuzione
144,Gennaio,D4,pasta_animal,base:meal:144:05,Cena,20:30,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-finocchi:f122945c590a00f2,base:recipe-version:filetto-di-maiale-con-polenta-e-carote:49866ab66aa3e8ee,Filetto di maiale con polenta e carote,True,riduzione_latticini | varieta_distribuzione
145,Gennaio,D5,plant_pasta,base:meal:145:01,Colazione,08:00,base:recipe-version:omelette-alla-feta-con-pane-bianco:2d7c2704e28cc3ef,base:recipe-version:semolino-al-latte-con-frutta:684b6cb4fac1d9a6,Semolino al latte con frutta,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
145,Gennaio,D5,plant_pasta,base:meal:145:02,Spuntino,11:00,base:recipe-version:banana-e-latte:a4b16218d9a8fc6e,base:recipe-version:v6-mini-panino-con-bresaola-e-carote:f4a50d7eba0d1cff,Mini panino con bresaola e carote,True,varieta_distribuzione
145,Gennaio,D5,plant_pasta,base:meal:145:03,Pranzo,13:30,base:recipe-version:tortilla-spagnola-leggera-con-zucchine:79c67442c19f618f,base:recipe-version:v6-couscous-con-gamberi-e-broccoli:cacc7a666bf66029,Couscous con gamberi e broccoli,True,riduzione_uova_albume | stagionalita | varieta_distribuzione
145,Gennaio,D5,plant_pasta,base:meal:145:04,Spuntino,17:30,base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,base:recipe-version:crackers-classici-con-hummus-delicato:afbb8a2d7f8a60c2,Crackers classici con hummus delicato,True,riduzione_latticini | varieta_distribuzione
145,Gennaio,D5,plant_pasta,base:meal:145:05,Cena,20:30,base:recipe-version:frittata-morbida-con-patate-e-broccoli:cffce576cbf6629f,base:recipe-version:v6-pasta-e-lenticchie-con-passata-e-spinaci:9a451f889d032790,Pasta e lenticchie con passata e spinaci,True,riduzione_uova_albume | backbone_vegetale_pasta
146,Gennaio,D1,rice_animal,base:meal:146:01,Colazione,06:30,base:recipe-version:pane-di-segale-robiola-e-pera:bb18609d5a39569d,base:recipe-version:kefir-con-fette-classiche-e-confettura:ca779e18c3f24413,Kefir con fette classiche e confettura,True,riduzione_latticini | varieta_distribuzione
146,Gennaio,D1,rice_animal,base:meal:146:02,Spuntino,10:30,base:recipe-version:crackers-e-primosale:89b1db2790bd5aea,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,Yogurt bianco e banana,True,riduzione_latticini | varieta_distribuzione
146,Gennaio,D1,rice_animal,base:meal:146:03,Pranzo,13:30,base:recipe-version:piatto-caldo-con-ricotta-pane-bianco-e-finocchi:08857bec84d89f72,base:recipe-version:coniglio-con-riso-basmati-e-finocchi:f0e99e714647d716,Coniglio con riso basmati e finocchi,True,riduzione_uova_albume | riduzione_latticini | backbone_riso
146,Gennaio,D1,rice_animal,base:meal:146:04,Spuntino,17:30,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:piccola-porzione-di-lupini-e-frutta:27a1df3729d2c523,Piccola porzione di lupini e frutta,True,riduzione_latticini | varieta_distribuzione
146,Gennaio,D1,rice_animal,base:meal:146:05,Cena,21:00,base:recipe-version:croque-monsieur-leggero-con-cotto-mozzarella-e-carciofi:16463afa0025f2ef,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-finocchi:6d8188dddd57a997,Couscous marocchino delicato con tacchino e finocchi,True,riduzione_latticini | varieta_distribuzione
147,Gennaio,D2,other,base:meal:147:01,Colazione,09:00,base:recipe-version:toast-bianco-con-ricotta-e-confettura:f63b55b04be95689,base:recipe-version:v6-yogurt-con-avena-e-mela:1bc3c9dc04beea24,Yogurt con avena e mela,True,riduzione_latticini | varieta_distribuzione
147,Gennaio,D2,other,base:meal:147:02,Pranzo,13:00,base:recipe-version:burger-di-tacchino-con-pane-e-zucca-al-forno:5cf340c6252a6150,base:recipe-version:orata-con-patate-e-carote:d0dd38aec06eb42b,Orata con patate e carote,True,riduzione_latticini | varieta_distribuzione
147,Gennaio,D2,other,base:meal:147:03,Pasto preturno,18:30,base:recipe-version:frittata-morbida-con-patate-e-carciofi:a92cb4af6dd5809a,base:recipe-version:filetto-di-maiale-con-polenta-e-sedano-rapa:b34379c49eaacc97,Filetto di maiale con polenta e sedano rapa,True,riduzione_uova_albume | varieta_distribuzione
147,Gennaio,D2,other,base:meal:147:04,Spuntino notturno,23:30,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,base:recipe-version:frutta-e-nocciole:971bc3435c9f8b39,Frutta e nocciole,True,varieta_distribuzione
147,Gennaio,D2,other,base:meal:147:05,Spuntino notturno,03:30,base:recipe-version:feta-cetriolo-e-crackers:6874564aabe8b391,base:recipe-version:latte-e-frutta:8c4d1165cce186f8,Latte e frutta,True,riduzione_latticini | stagionalita | varieta_distribuzione
147,Gennaio,D2,other,base:meal:147:06,Mini-pasto pre-sonno,08:20,base:recipe-version:mozzarella-e-pomodorini:ed19c9fabc9729ed,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,riduzione_latticini | stagionalita | varieta_distribuzione
148,Gennaio,D3,plant_pasta,base:meal:148:01,Brunch,15:00,base:recipe-version:brunch-couscous-marocchino-delicato-con-tacchino-e-spinaci:2557ab866f22e233,base:recipe-version:v6c-brunch-completo-con-pane-integrale-salmone-e-radicchio:00d65b0e082ec016,"Brunch completo con pane integrale, salmone e radicchio",True,varieta_distribuzione
148,Gennaio,D3,plant_pasta,base:meal:148:02,Spuntino,18:30,base:recipe-version:frutta-e-fiocchi-di-latte-su-gallette:8437e8a9db470b3e,base:recipe-version:v6-fette-integrali-con-burro-di-arachidi-e-confettura:72fcd8752957f6a3,Fette integrali con burro di arachidi e confettura,True,riduzione_latticini | varieta_distribuzione
148,Gennaio,D3,plant_pasta,base:meal:148:03,Cena,21:00,base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-carciofi:ca0b3a9ea09065a5,base:recipe-version:v6-pasta-e-ceci-con-finocchi:cfa75b0312798ee1,Pasta e ceci con finocchi,True,riduzione_uova_albume | backbone_vegetale_pasta
149,Gennaio,D4,rice_animal,base:meal:149:01,Colazione,08:00,base:recipe-version:pancake-di-farina-00-e-ricotta:d50ee1da31649cbc,base:recipe-version:pancake-di-farina-00-e-ricotta:d50ee1da31649cbc,Pancake di farina 00 e ricotta,False,conservato
149,Gennaio,D4,rice_animal,base:meal:149:02,Spuntino,11:00,base:recipe-version:frutta-e-grana:19afe46eb173843c,base:recipe-version:frutta-e-mandorle:c54c36003b8b56a9,Frutta e mandorle,True,riduzione_latticini | varieta_distribuzione
149,Gennaio,D4,rice_animal,base:meal:149:03,Pranzo,13:30,base:recipe-version:risotto-delicato-con-tacchino-e-broccoli:4fe20951105e4cb6,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-bietole:2bd7b2cacf7c8223,Kofte di tacchino delicati con riso e bietole,True,riduzione_latticini | backbone_riso
149,Gennaio,D4,rice_animal,base:meal:149:04,Spuntino,17:30,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,Mini panino bianco con bresaola,False,conservato
149,Gennaio,D4,rice_animal,base:meal:149:05,Cena,20:30,base:recipe-version:kofte-di-tacchino-delicati-con-riso-e-carote:f7b3875932ca827f,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-bietole:3a2ec05d0d9af8aa,Couscous marocchino delicato con tacchino e bietole,True,varieta_distribuzione
150,Gennaio,D5,plant_rice,base:meal:150:01,Colazione,08:00,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:db08b69389ae404c,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:db08b69389ae404c,"Yogurt bianco, corn flakes e frutta",False,conservato
150,Gennaio,D5,plant_rice,base:meal:150:02,Spuntino,11:00,base:recipe-version:frutta-in-porzione-piccola:00034a19001ca591,base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,Mini panino con tacchino e spinaci,True,varieta_distribuzione
150,Gennaio,D5,plant_rice,base:meal:150:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-merluzzo-riso-e-sedano-rapa:10f30b08e0580860,base:recipe-version:v6-riso-jasmine-con-ceci-e-zucca:7c93685bbfc7f317,Riso jasmine con ceci e zucca,True,riduzione_uova_albume | backbone_vegetale_riso
150,Gennaio,D5,plant_rice,base:meal:150:04,Spuntino,17:30,base:recipe-version:latte-piccolo:af0c44c699cd8ae3,base:recipe-version:kefir-piccolo:0120716d4b11c95a,Kefir piccolo,True,varieta_distribuzione
150,Gennaio,D5,plant_rice,base:meal:150:05,Cena,20:30,base:recipe-version:pasto-flessibile-poke-con-salmone-riso-e-verdure:90ba04e9f9d35bf8,base:recipe-version:v6c-brunch-completo-con-polenta-merluzzo-e-cavolo-nero:afbacbc2ff064302,"Brunch completo con polenta, merluzzo e cavolo nero",True,varieta_distribuzione
151,Febbraio,D1,pasta_animal,base:meal:151:01,Colazione,06:30,base:recipe-version:latte-corn-flakes-e-frutta:489c786e4e4694d6,base:recipe-version:latte-corn-flakes-e-frutta:489c786e4e4694d6,"Latte, corn flakes e frutta",False,conservato
151,Febbraio,D1,pasta_animal,base:meal:151:02,Spuntino,10:30,base:recipe-version:latte-e-frutta:8c4d1165cce186f8,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,True,varieta_distribuzione
151,Febbraio,D1,pasta_animal,base:meal:151:03,Pranzo,13:30,base:recipe-version:patate-con-crema-di-piselli-e-spinaci:59036389bb2efb60,base:recipe-version:v6-farro-con-tonno-e-radicchio:a2aa957d5bcb6ace,Farro con tonno e radicchio,True,riduzione_uova_albume | riduzione_latticini | varieta_distribuzione
151,Febbraio,D1,pasta_animal,base:meal:151:04,Spuntino,17:30,base:recipe-version:ricotta-e-frutta:829fdb82bcf4550d,base:recipe-version:ricotta-e-frutta:829fdb82bcf4550d,Ricotta e frutta,False,conservato
151,Febbraio,D1,pasta_animal,base:meal:151:05,Cena,21:00,base:recipe-version:frittata-morbida-con-patate-e-broccoli:8701b0b7862afb5e,base:recipe-version:v6-pasta-al-ragu-leggero-di-manzo:8ccd58ff43dcb868,Pasta al ragù leggero di manzo,True,riduzione_uova_albume | backbone_pasta
152,Febbraio,D2,plant_pasta,base:meal:152:01,Colazione,09:00,base:recipe-version:toast-con-prosciutto-cotto-e-mozzarella:9171c6f63934962a,base:recipe-version:v6-pane-integrale-burro-di-arachidi-e-banana:7ed21ce5cd13d99d,"Pane integrale, burro di arachidi e banana",True,riduzione_latticini | varieta_distribuzione
152,Febbraio,D2,plant_pasta,base:meal:152:02,Pranzo,13:00,base:recipe-version:coniglio-con-patate-e-carciofi:8cbb68c4fa4b5823,base:recipe-version:nasello-con-pane-bianco-e-radicchio:e5aa19fc76b39721,Nasello con pane bianco e radicchio,True,varieta_distribuzione
152,Febbraio,D2,plant_pasta,base:meal:152:03,Pasto preturno,18:30,base:recipe-version:pane-bianco-con-bresaola-mozzarella-e-carciofi:c8ecd1ee30930220,base:recipe-version:v6-pasta-integrale-con-hummus-carote-e-spinaci:a9229b7253a81780,"Pasta integrale con hummus, carote e spinaci",True,riduzione_latticini | backbone_vegetale_pasta
152,Febbraio,D2,plant_pasta,base:meal:152:04,Spuntino notturno,23:30,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe-version:kefir-e-frutta:5d2d12ec2da1027a,Kefir e frutta,True,riduzione_latticini | varieta_distribuzione
152,Febbraio,D2,plant_pasta,base:meal:152:05,Spuntino notturno,03:30,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,Latte e gallette di riso,True,varieta_distribuzione
152,Febbraio,D2,plant_pasta,base:meal:152:06,Mini-pasto pre-sonno,08:20,base:recipe-version:feta-cetriolo-e-crackers:6874564aabe8b391,base:recipe-version:v6-crackers-integrali-con-hummus-e-carote:f06cae1e98dec421,Crackers integrali con hummus e carote,True,riduzione_latticini | stagionalita | varieta_distribuzione
153,Febbraio,D3,rice_animal,base:meal:153:01,Brunch,15:00,base:recipe-version:brunch-jacket-potato-con-tonno-primosale-e-radicchio:62050051d69c469b,base:recipe-version:brunch-riso-teriyaki-delicato-con-tacchino-e-carciofi:dd1df9125ddfa6b3,Brunch: Riso teriyaki delicato con tacchino e carciofi,True,riduzione_latticini | backbone_riso
153,Febbraio,D3,rice_animal,base:meal:153:02,Spuntino,18:30,base:recipe-version:mozzarella-e-pomodorini:ed19c9fabc9729ed,base:recipe-version:v6-kefir-con-banana-e-pistacchi:6663fc9362c6db18,Kefir con banana e pistacchi,True,riduzione_latticini | stagionalita | varieta_distribuzione
153,Febbraio,D3,rice_animal,base:meal:153:03,Cena,21:00,base:recipe-version:tortino-al-forno-di-uova-patate-e-broccoli:e7bf75c877964fbe,base:recipe-version:v6c-brunch-completo-con-polenta-manzo-e-broccoli:de9b2e35908b5a3c,"Brunch completo con polenta, manzo e broccoli",True,riduzione_uova_albume | varieta_distribuzione
154,Febbraio,D4,other,base:meal:154:01,Colazione,08:00,base:recipe-version:porridge-piccolo-con-frutta-cotta:46147f8fc54780e5,base:recipe-version:porridge-piccolo-con-frutta-cotta:46147f8fc54780e5,Porridge piccolo con frutta cotta,False,conservato
154,Febbraio,D4,other,base:meal:154:02,Spuntino,11:00,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,base:recipe-version:crackers-classici-con-hummus-delicato:336656d51106c925,Crackers classici con hummus delicato,True,varieta_distribuzione
154,Febbraio,D4,other,base:meal:154:03,Pranzo,13:30,base:recipe-version:pasta-con-gamberi-e-broccoli:bfe2d50e2d3dfbd5,base:recipe-version:v6-couscous-con-gamberi-e-broccoli:cacc7a666bf66029,Couscous con gamberi e broccoli,True,riduzione_latticini | varieta_distribuzione
154,Febbraio,D4,other,base:meal:154:04,Spuntino,17:30,base:recipe-version:kefir-e-frutta:9d9d38ab49b00b02,base:recipe-version:piccola-porzione-di-lupini-e-frutta:1b299d173f5668ce,Piccola porzione di lupini e frutta,True,varieta_distribuzione
154,Febbraio,D4,other,base:meal:154:05,Cena,20:30,base:recipe-version:couscous-marocchino-delicato-con-tacchino-e-bietole:3a2ec05d0d9af8aa,base:recipe-version:filetto-di-maiale-con-patate-e-spinaci:0eea0c723bd3399c,Filetto di maiale con patate e spinaci,True,varieta_distribuzione
155,Febbraio,D5,plant_pasta,base:meal:155:01,Colazione,08:00,base:recipe-version:yogurt-bianco-corn-flakes-e-banana:6ba3d2479e91774a,base:recipe-version:yogurt-bianco-corn-flakes-e-banana:6ba3d2479e91774a,"Yogurt bianco, corn flakes e banana",False,conservato
155,Febbraio,D5,plant_pasta,base:meal:155:02,Spuntino,11:00,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:v6-pane-integrale-con-hummus-e-spinaci:1ba508863e4ce1bf,Pane integrale con hummus e spinaci,True,riduzione_latticini | varieta_distribuzione
155,Febbraio,D5,plant_pasta,base:meal:155:03,Pranzo,13:30,base:recipe-version:bowl-greca-delicata-con-pollo-feta-e-finocchi:b41adde077b12d94,base:recipe-version:tacchino-con-pane-bianco-e-zucca:3031ea51c14aa153,Tacchino con pane bianco e zucca,True,riduzione_latticini | varieta_distribuzione
155,Febbraio,D5,plant_pasta,base:meal:155:04,Spuntino,17:30,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,Mini panino con tacchino a fette,True,varieta_distribuzione
155,Febbraio,D5,plant_pasta,base:meal:155:05,Cena,20:30,base:recipe-version:filetto-di-maiale-con-polenta-e-carote:49866ab66aa3e8ee,base:recipe-version:v6-pasta-e-ceci-con-broccoli:83b8f13d2844e188,Pasta e ceci con broccoli,True,backbone_vegetale_pasta
156,Febbraio,D1,rice_animal,base:meal:156:01,Colazione,06:30,base:recipe-version:semolino-al-latte-con-frutta:684b6cb4fac1d9a6,base:recipe-version:colazione-leggera-con-latte-e-fette-classiche:f712e5d2a6856be0,Colazione leggera con latte e fette classiche,True,varieta_distribuzione
156,Febbraio,D1,rice_animal,base:meal:156:02,Spuntino,10:30,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,base:recipe-version:v6-mini-panino-con-bresaola-e-carote:f4a50d7eba0d1cff,Mini panino con bresaola e carote,True,varieta_distribuzione
156,Febbraio,D1,rice_animal,base:meal:156:03,Pranzo,13:30,base:recipe-version:sgombro-con-pane-bianco-e-spinaci:6968448b5a629ff6,base:recipe-version:orata-con-patate-e-bietole:f7dd5fe6df51d49e,Orata con patate e bietole,True,varieta_distribuzione
156,Febbraio,D1,rice_animal,base:meal:156:04,Spuntino,17:30,base:recipe-version:crackers-classici-con-hummus-delicato:7d93544d29ef114f,base:recipe-version:v6-yogurt-con-frutti-di-bosco-e-nocciole:b86f2b6106ba2075,Yogurt con frutti di bosco e nocciole,True,varieta_distribuzione
156,Febbraio,D1,rice_animal,base:meal:156:05,Cena,21:00,base:recipe-version:jacket-potato-con-tonno-primosale-e-radicchio:f4ef71a79ec7c7d9,base:recipe-version:riso-teriyaki-delicato-con-tacchino-e-carciofi:e4b71ccbec6fce46,Riso teriyaki delicato con tacchino e carciofi,True,riduzione_latticini | backbone_riso
157,Febbraio,D2,plant_rice,base:meal:157:01,Colazione,09:00,base:recipe-version:porridge-piccolo-con-frutta-cotta:f276206b0d53a6b1,base:recipe-version:kefir-con-fette-classiche-e-confettura:0c92a4526db020f1,Kefir con fette classiche e confettura,True,varieta_distribuzione
157,Febbraio,D2,plant_rice,base:meal:157:02,Pranzo,13:00,base:recipe-version:trota-con-riso-e-cavolfiore:cddc8c375f54093d,base:recipe-version:v6-patate-con-salmone-e-finocchi:5750ae4635bb4b0d,Patate con salmone e finocchi,True,varieta_distribuzione
157,Febbraio,D2,plant_rice,base:meal:157:03,Pasto preturno,18:30,base:recipe-version:coniglio-con-patate-e-spinaci:b4d852f99e5bbb06,base:recipe-version:v6-riso-jasmine-con-piselli-e-carciofi:4d462d6ae6e29a37,Riso jasmine con piselli e carciofi,True,backbone_vegetale_riso
157,Febbraio,D2,plant_rice,base:meal:157:04,Spuntino notturno,23:30,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:mini-panino-bianco-con-bresaola:b48622af1e275f0f,Mini panino bianco con bresaola,True,varieta_distribuzione
157,Febbraio,D2,plant_rice,base:meal:157:05,Spuntino notturno,03:30,base:recipe-version:frutta-e-mandorle:f4946c3f96529e3f,base:recipe-version:frutta-e-mandorle:f4946c3f96529e3f,Frutta e mandorle,False,conservato
157,Febbraio,D2,plant_rice,base:meal:157:06,Mini-pasto pre-sonno,08:20,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,base:recipe-version:crackers-e-ricotta:b5e12fff16ac4003,Crackers e ricotta,False,conservato
158,Febbraio,D3,pasta_animal,base:meal:158:01,Brunch,15:00,base:recipe-version:brunch-bowl-coreana-delicata-con-manzo-riso-e-cavolfiore:63b56b94717dece6,base:recipe-version:v6c-brunch-completo-con-couscous-tacchino-e-spinaci:a20df9da2d65c783,"Brunch completo con couscous, tacchino e spinaci",True,riduzione_uova_albume | varieta_distribuzione
158,Febbraio,D3,pasta_animal,base:meal:158:02,Spuntino,18:30,base:recipe-version:mini-panino-con-tacchino-a-fette:898c8264b59b67d8,base:recipe-version:v6-gallette-di-riso-con-burro-di-arachidi-e-banana:0662b0d58a819f7a,Gallette di riso con burro di arachidi e banana,True,varieta_distribuzione
158,Febbraio,D3,pasta_animal,base:meal:158:03,Cena,21:00,base:recipe-version:wrap-morbido-con-pollo-primosale-e-radicchio:aab15f7c9af063bd,base:recipe-version:v6-pasta-con-salmone-e-porro:5793a4d6fe797246,Pasta con salmone e porro,True,riduzione_latticini | backbone_pasta
159,Febbraio,D4,plant_pasta,base:meal:159:01,Colazione,08:00,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:9a335ac12a6193ae,base:recipe-version:semolino-al-latte-con-frutta:684b6cb4fac1d9a6,Semolino al latte con frutta,True,riduzione_latticini | stagionalita | varieta_distribuzione
159,Febbraio,D4,plant_pasta,base:meal:159:02,Spuntino,11:00,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,Pane bianco e uovo sodo,False,conservato
159,Febbraio,D4,plant_pasta,base:meal:159:03,Pranzo,13:30,base:recipe-version:frittata-morbida-con-patate-e-spinaci:4e7fbac7ec929eb7,base:recipe-version:pollo-con-polenta-e-zucca:95b4da9b795cd857,Pollo con polenta e zucca,True,riduzione_uova_albume | varieta_distribuzione
159,Febbraio,D4,plant_pasta,base:meal:159:04,Spuntino,17:30,base:recipe-version:yogurt-bianco-e-banana:047824242ce72a93,base:recipe-version:v6-fette-integrali-con-burro-di-arachidi-e-confettura:72fcd8752957f6a3,Fette integrali con burro di arachidi e confettura,True,varieta_distribuzione
159,Febbraio,D4,plant_pasta,base:meal:159:05,Cena,20:30,base:recipe-version:tortilla-spagnola-leggera-con-zucchine:b0e5e738cc34b8d2,base:recipe-version:v6-pasta-e-cannellini-con-cavolfiore:55e427835555bad5,Pasta e cannellini con cavolfiore,True,riduzione_uova_albume | stagionalita | backbone_vegetale_pasta
160,Febbraio,D5,rice_animal,base:meal:160:01,Colazione,08:00,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:c0ae1fc279e4587a,base:recipe-version:yogurt-bianco-corn-flakes-e-frutta:c0ae1fc279e4587a,"Yogurt bianco, corn flakes e frutta",False,conservato
160,Febbraio,D5,rice_animal,base:meal:160:02,Spuntino,11:00,base:recipe-version:gallette-di-riso-e-ricotta:9f304408a83b200d,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,Latte e gallette di riso,True,riduzione_latticini | varieta_distribuzione
160,Febbraio,D5,rice_animal,base:meal:160:03,Pranzo,13:30,base:recipe-version:pranzo-leggero-con-merluzzo-pane-e-spinaci:70170d62e5c2f053,base:recipe-version:curry-bianco-molto-delicato-di-pollo-e-zucca:20bf020503f4e943,Curry bianco molto delicato di pollo e zucca,True,backbone_riso
160,Febbraio,D5,rice_animal,base:meal:160:04,Spuntino,17:30,base:recipe-version:kefir-piccolo:0120716d4b11c95a,base:recipe-version:kefir-piccolo:0120716d4b11c95a,Kefir piccolo,False,conservato
160,Febbraio,D5,rice_animal,base:meal:160:05,Cena,20:30,base:recipe-version:pasto-flessibile-curry-delicato-di-pollo-con-riso-basmati:735fe1b8a1d300ef,base:recipe-version:v6c-brunch-completo-con-pane-integrale-salmone-e-radicchio:00d65b0e082ec016,"Brunch completo con pane integrale, salmone e radicchio",True,varieta_distribuzione
161,Febbraio,D1,other,base:meal:161:01,Colazione,06:30,base:recipe-version:yogurt-bianco-corn-flakes-e-banana:6ba3d2479e91774a,base:recipe-version:v6-latte-avena-e-banana:2d8c1f81a04cbfae,"Latte, avena e banana",True,varieta_distribuzione
161,Febbraio,D1,other,base:meal:161:02,Spuntino,10:30,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,base:recipe-version:piadina-mini-con-ricotta:09c4f393f702c181,Piadina mini con ricotta,False,conservato
161,Febbraio,D1,other,base:meal:161:03,Pranzo,13:30,base:recipe-version:risotto-delicato-con-pollo-e-spinaci:732bc06dab53b4ef,base:recipe-version:v6-polenta-con-merluzzo-e-cavolo-nero:3155bb1fe698b930,Polenta con merluzzo e cavolo nero,True,riduzione_latticini | varieta_distribuzione
161,Febbraio,D1,other,base:meal:161:04,Spuntino,17:30,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,base:recipe-version:kefir-e-fette-classiche:4c24043bb18dbd80,Kefir e fette classiche,False,conservato
161,Febbraio,D1,other,base:meal:161:05,Cena,21:00,base:recipe-version:manzo-magro-con-polenta-e-carote:c034ee16ad5033e0,base:recipe-version:manzo-magro-con-polenta-e-carote:c034ee16ad5033e0,Manzo magro con polenta e carote,False,conservato
162,Febbraio,D2,plant_pasta,base:meal:162:01,Colazione,09:00,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:239d355c8a7952d6,base:recipe-version:v6-pane-integrale-burro-di-arachidi-e-banana:7ed21ce5cd13d99d,"Pane integrale, burro di arachidi e banana",True,riduzione_latticini | stagionalita | varieta_distribuzione
162,Febbraio,D2,plant_pasta,base:meal:162:02,Pranzo,13:00,base:recipe-version:jacket-potato-con-tonno-primosale-e-radicchio:5735e99bd391bf1e,base:recipe-version:v6-pane-integrale-con-pollo-e-zucca-arrosto:d29d09614bd2ff7b,Pane integrale con pollo e zucca arrosto,True,riduzione_latticini | varieta_distribuzione
162,Febbraio,D2,plant_pasta,base:meal:162:03,Pasto preturno,18:30,base:recipe-version:sogliola-con-riso-e-carote:caf0435252af9262,base:recipe-version:v6-pasta-e-lenticchie-con-passata-e-spinaci:9a451f889d032790,Pasta e lenticchie con passata e spinaci,True,backbone_vegetale_pasta
162,Febbraio,D2,plant_pasta,base:meal:162:04,Spuntino notturno,23:30,base:recipe-version:primosale-e-gallette-di-riso:c2e743864218b117,base:recipe-version:v6-mini-panino-con-tacchino-e-spinaci:f554c16213f54aa1,Mini panino con tacchino e spinaci,True,riduzione_latticini | varieta_distribuzione
162,Febbraio,D2,plant_pasta,base:meal:162:05,Spuntino notturno,03:30,base:recipe-version:mini-mozzarella-e-frutta:4d74648cf26002ef,base:recipe-version:crackers-classici-con-hummus-delicato:336656d51106c925,Crackers classici con hummus delicato,True,riduzione_latticini | varieta_distribuzione
162,Febbraio,D2,plant_pasta,base:meal:162:06,Mini-pasto pre-sonno,08:20,base:recipe-version:latte-e-gallette-di-riso:0305150caf7bf7be,base:recipe-version:frutta-e-nocciole:971bc3435c9f8b39,Frutta e nocciole,True,varieta_distribuzione
163,Febbraio,D3,rice_animal,base:meal:163:01,Brunch,15:00,base:recipe-version:brunch-bowl-greca-delicata-con-pollo-feta-e-finocchi:520bc40de1b4a1f2,base:recipe-version:brunch-kofte-di-tacchino-delicati-con-riso-e-radicchio:1d80294769500be2,Brunch: Kofte di tacchino delicati con riso e radicchio,True,riduzione_uova_albume | riduzione_latticini | backbone_riso
163,Febbraio,D3,rice_animal,base:meal:163:02,Spuntino,18:30,base:recipe-version:frutta-e-mandorle:c54c36003b8b56a9,base:recipe-version:latte-e-frutta:5810692902d5524f,Latte e frutta,True,varieta_distribuzione
